User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1001088,Junaid Baig,P00332342,M,0-17,17,0,Quetta,Western,Retail,Sports Products,1,13515.0,,
1004854,Yasir Naeem,P00117942,M,51-55,55,1,Hyderabad,Southern,Hospitality,Sports Products,3,13501.0,,
1004021,Ambreen Sheikh,P00113342,F,51-55,54,1,Karachi,Southern,Automobile,Sports Products,2,13498.0,,
1001978,Ammar Yasin,P00034742,M,0-17,14,0,Lahore,Eastern,Hospitality,Sports Products,3,13495.0,,
1004875,Fatima Malik,P00322542,F,36-45,45,1,Rawalpindi,Northern,Hospitality,Sports Products,1,13493.0,,
1004472,Omar Sultan,P00085942,M,46-50,50,0,Faisalabad,Central,Aviation,Sports Products,3,13488.0,,
1003808,Uzma Tariq,P00042942,F,26-35,33,0,Faisalabad,Central,Retail,Sports Products,3,13481.0,,
1003709,Laiba Malik,P00028442,F,26-35,29,0,Karachi,Southern,Lawyer,Sports Products,1,13480.0,,
1005540,Amber Malik,P00344042,F,36-45,45,1,Gwadar,Western,IT Sector,Sports Products,1,13467.0,,
1002018,Sana Sheikh,P00036142,F,36-45,38,0,Faisalabad,Central,Aviation,Sports Products,2,13466.0,,
1001889,Tanveer Ahmad,P00157542,M,18-25,18,1,Karachi,Southern,Textile,Sports Products,1,13465.0,,
1003773,Izza Malik,P00100942,F,36-45,45,0,Karachi,Southern,Lawyer,Sports Products,2,13458.0,,
1005676,Anwar Hussain,P00112142,M,26-35,35,0,Multan,Central,IT Sector,Sports Products,1,13455.0,,
1003327,Rabia Yousaf,P00229742,F,18-25,25,1,Rawalpindi,Northern,Hospitality,Sports Products,1,13455.0,,
1005753,Mariam Iqbal,P00295942,F,18-25,21,1,Karachi,Southern,Media,Sports Products,3,13453.0,,
1004220,Javeria Saud,P00254242,F,36-45,41,0,Quetta,Western,Chemical,Sports Products,4,13430.0,,
1003992,Rida Isfahani,P0095742,F,26-35,34,1,Hyderabad,Southern,Lawyer,Sports Products,3,13429.0,,
1004905,Nauman Ijaz,P00051442,M,46-50,46,1,Bahawalpur,Central,Aviation,Sports Products,1,13429.0,,
1005468,Rukhsana Bibi,P00268842,F,26-35,35,1,Faisalabad,Central,Aviation,Sports Products,4,13424.0,,
1004602,Wardah Malik,P00138542,F,36-45,44,1,Faisalabad,Central,IT Sector,Sports Products,2,13423.0,,
1002125,Ujala Rana,P00341342,F,36-45,42,0,Lahore,Eastern,IT Sector,Sports Products,3,13403.0,,
1004386,Anum Sarwar,P00178942,F,26-35,35,1,Gwadar,Western,Healthcare,Sports Products,2,13403.0,,
1004457,Pakiza Iqbal,P00156042,F,36-45,37,0,Faisalabad,Central,Hospitality,Sports Products,1,13403.0,,
1000998,Anum Sarwar,P00370342,F,46-50,48,0,Lahore,Eastern,Textile,Sports Products,3,13400.0,,
1005005,Ozma Farooq,P00026642,F,46-50,47,1,Rawalpindi,Northern,Healthcare,Sports Products,3,13397.0,,
1003154,Younis Khan,P00115542,M,26-35,33,0,Sukkur,Southern,IT Sector,Sports Products,2,13396.0,,
1001797,Mahnoor Aziz,P00276042,F,36-45,41,0,Gwadar,Western,Govt,Sports Products,4,13393.0,,
1003562,Jameel Akhtar,P00003242,M,26-35,34,1,Hyderabad,Southern,Banking,Sports Products,2,13391.0,,
1002682,Iqra Mehmood,P0097342,F,18-25,23,0,Karachi,Southern,Healthcare,Sports Products,3,13387.0,,
1003129,Jannat Mirza,P00308342,F,26-35,27,0,Faisalabad,Central,Healthcare,Sports Products,1,13383.0,,
1005777,Mahnoor Aziz,P00113942,F,0-17,16,0,Gwadar,Western,IT Sector,Sports Products,2,13381.0,,
1001172,Tariq Mehmood,P0099442,M,26-35,35,1,Bahawalpur,Central,Govt,Sports Products,1,13376.0,,
1001696,Samina Peerzada,P00053542,F,36-45,45,0,Bahawalpur,Central,Healthcare,Sports Products,3,13371.0,,
1000033,Hina Akhtar,P00080342,F,46-50,48,1,Quetta,Western,Construction,Sports Products,1,13371.0,,
1005683,Ubaid Rehman,P00037242,M,18-25,20,0,Sahiwal,Central,Textile,Sports Products,2,13367.0,,
1002666,Urwa Hocane,P00295742,F,46-50,47,1,Karachi,Southern,Aviation,Sports Products,4,13354.0,,
1004810,Kanwal Aftab,P00029542,F,18-25,24,1,Islamabad,Northern,Food Processing,Sports Products,2,13351.0,,
1003242,Ayesha Khan,P00263042,F,51-55,55,0,Faisalabad,Central,Banking,Sports Products,3,13348.0,,
1000131,Bushra Sultan,P00188442,F,18-25,23,0,Rawalpindi,Northern,Chemical,Sports Products,4,13345.0,,
1000100,Gulnaz Bano,P00032042,F,36-45,39,0,Islamabad,Northern,Construction,Sports Products,4,13338.0,,
1000331,Zainab Bibi,P00112142,F,26-35,29,1,Quetta,Western,Agriculture,Sports Products,3,13337.0,,
1001958,Yasir Shah,P00025042,M,26-35,32,0,Faisalabad,Central,Healthcare,Sports Products,3,13334.0,,
1004058,Sahar Yousaf,P00036342,F,26-35,28,1,Gwadar,Western,Construction,Games & Toys,1,13329.0,,
1005332,Amna Riaz,P00338542,F,18-25,18,1,Faisalabad,Central,IT Sector,Games & Toys,2,13327.0,,
1003776,Hamza Sheikh,P00259142,M,26-35,31,1,Karachi,Southern,Food Processing,Games & Toys,2,13326.0,,
1003345,Yumna Zaidi,P00145042,F,26-35,30,0,Hyderabad,Southern,Healthcare,Sports Products,2,13325.0,,
1004360,Noman Shahid,P00190542,M,26-35,33,0,Multan,Central,Retail,Games & Toys,3,13322.0,,
1000934,Kaleem Ullah,P00145642,M,36-45,37,0,Islamabad,Northern,Agriculture,Games & Toys,1,13308.0,,
1004342,Yumna Khan,P00125942,F,26-35,31,0,Quetta,Western,Hospitality,Sports Products,1,13304.0,,
1006000,Samina Peerzada,P00126242,F,46-50,49,0,Quetta,Western,Healthcare,Sports Products,4,13297.0,,
1004681,Shoaib Malik,P00110042,M,36-45,36,1,Multan,Central,Media,Sports Products,1,13292.0,,
1002590,Oneela Sarwar,P00123642,F,18-25,23,0,Bahawalpur,Central,Automobile,Sports Products,1,13291.0,,
1005455,Shahid Afridi,P00248142,M,18-25,19,1,Peshawar,Northern,Healthcare,Games & Toys,1,13289.0,,
1005455,Shahid Afridi,P00248142,M,18-25,19,1,Peshawar,Northern,Healthcare,Games & Toys,4,13289.0,,
1001593,Javeria Abbasi,P00294542,F,26-35,34,1,Quetta,Western,Healthcare,Games & Toys,1,13286.0,,
1002089,Dania Shah,P00059442,F,36-45,40,0,Islamabad,Northern,Construction,Games & Toys,1,13284.0,,
1004568,Zohaib Hassan,P00279542,M,26-35,26,0,Hyderabad,Southern,Hospitality,Sports Products,4,13282.0,,
1004625,Gul Bakhtawar,P00119442,F,26-35,27,0,Quetta,Western,Banking,Games & Toys,1,13277.0,,
1002017,Tehmina Durrani,P00146742,F,26-35,27,0,Faisalabad,Central,Banking,Games & Toys,3,13277.0,,
1004183,Zoya Nasir,P00130842,F,26-35,27,0,Hyderabad,Southern,IT Sector,Games & Toys,2,13276.0,,
1004578,Saima Butt,P00074042,F,26-35,30,0,Lahore,Eastern,Aviation,Games & Toys,4,13272.0,,
1000550,Amber Malik,P00091142,F,46-50,50,1,Karachi,Southern,Banking,Books,1,13264.0,,
1004236,Fakhar Zaman,P00192042,M,26-35,29,1,Sukkur,Southern,Banking,Games & Toys,2,13263.0,,
1004441,Faiza Iqbal,P00100742,F,18-25,22,0,Quetta,Western,Media,Games & Toys,1,13263.0,,
1005046,Latif Sarwar,P00324742,M,26-35,31,0,Multan,Central,Agriculture,Stationery,1,13260.0,,
1000476,Iqra Mehmood,P00011842,F,36-45,43,1,Rawalpindi,Northern,Banking,Games & Toys,3,13260.0,,
1004728,Quratulain Fatima,P00312842,F,26-35,28,1,Karachi,Southern,IT Sector,Games & Toys,2,13259.0,,
1003081,Sara Anwar,P00075442,F,26-35,30,0,Rawalpindi,Northern,Media,Sports Products,1,13251.0,,
1003087,Raheel Sharif,P00034042,M,0-17,15,0,Faisalabad,Central,Healthcare,Stationery,2,13250.0,,
1003490,Qandeel Baloch,P00116042,F,26-35,30,1,Gwadar,Western,Media,Games & Toys,4,13249.0,,
1005102,Hassan Zaidi,P00303042,M,26-35,30,0,Bahawalpur,Central,Govt,Books,4,13248.0,,
1004490,Rabail Malik,P00159542,F,36-45,37,0,Bahawalpur,Central,Aviation,Games & Toys,1,13245.0,,
1004940,Zubair Nawaz,P00258942,M,51-55,53,0,Quetta,Western,Media,Games & Toys,4,13239.0,,
1004285,Zara Noor,P00002042,F,36-45,38,0,Faisalabad,Central,Banking,Sports Products,1,13235.0,,
1001736,Shanzay Hayat,P00363242,F,55+,82,0,Karachi,Southern,Aviation,Books,3,13231.0,,
1003648,Nadia Aslam,P00004542,F,18-25,25,1,Rawalpindi,Northern,Food Processing,Sports Products,2,13228.0,,
1002611,Ifrah Butt,P00288342,F,26-35,28,0,Multan,Central,Retail,Stationery,2,13220.0,,
1001096,Fariha Pervaiz,P00035242,F,0-17,16,1,Bahawalpur,Central,Banking,Sports Products,4,13218.0,,
1005126,Adnan Siddiqui,P00173342,M,26-35,31,1,Quetta,Western,IT Sector,Books,1,13215.0,,
1005543,Danish Qureshi,P00121642,M,26-35,35,1,Gujranwala,Eastern,Media,Books,1,13213.0,,
1000531,Dawood Ibrahim,P00110842,M,18-25,18,1,Karachi,Southern,Healthcare,Sports Products,1,13212.0,,
1004904,Rabail Malik,P00288442,F,51-55,54,0,Islamabad,Northern,Hospitality,Games & Toys,3,13210.0,,
1000402,Quratulain Fatima,P00187442,F,26-35,30,0,Faisalabad,Central,Govt,Sports Products,4,13206.0,,
1004713,Ciara Khan,P00164342,F,26-35,33,0,Bahawalpur,Central,IT Sector,Games & Toys,1,13205.0,,
1000524,Fatima Malik,P00287242,F,18-25,22,1,Karachi,Southern,Food Processing,Sports Products,4,13202.0,,
1002096,Yasir Naeem,P00196442,M,26-35,33,1,Rawalpindi,Northern,Healthcare,Books,1,13201.0,,
1004544,Sadia Chaudhry,P00339042,F,55+,88,0,Karachi,Southern,Agriculture,Books,2,13201.0,,
1003658,Nadeem Sarwar,P00199642,M,26-35,32,1,Faisalabad,Central,Healthcare,Sports Products,4,13201.0,,
1005038,Nazia Hassan,P00028542,F,26-35,27,1,Karachi,Southern,Aviation,Games & Toys,3,13199.0,,
1003477,Arslan Javed,P00188442,M,51-55,53,0,Hyderabad,Southern,Retail,Sports Products,2,13195.0,,
1002092,Iman Ali,P00222242,F,55+,80,1,Quetta,Western,Agriculture,Sports Products,1,13195.0,,
1003224,Parvez Musharraf,P00285642,M,26-35,30,1,Multan,Central,Retail,Sports Products,3,13194.0,,
1004488,Yashfeen Jamal,P00280442,F,36-45,39,1,Quetta,Western,Media,Games & Toys,4,13186.0,,
1005273,Qurat Rasheed,P00110842,F,55+,76,1,Karachi,Southern,Healthcare,Games & Toys,1,13184.0,,
1004899,Naveed Akhtar,P00121342,M,26-35,35,1,Multan,Central,Banking,Books,3,13183.0,,
1005457,Dur-e-Shahwar,P00161942,F,18-25,20,0,Lahore,Eastern,IT Sector,Games & Toys,1,13176.0,,
1004682,Uzma Tariq,P00250842,F,26-35,34,0,Islamabad,Northern,Food Processing,Games & Toys,1,13168.0,,
1002335,Ujala Rana,P00313542,F,51-55,53,0,Karachi,Southern,Aviation,Games & Toys,4,13162.0,,
1005025,Ciara Khan,P00316642,F,26-35,30,0,Gujranwala,Eastern,Food Processing,Games & Toys,1,13158.0,,
1002532,Kabir Khan,P00120842,M,55+,77,1,Peshawar,Northern,Retail,Games & Toys,2,13158.0,,
1003312,Rehan Sheikh,P00248142,M,18-25,19,1,Faisalabad,Central,Media,Games & Toys,2,13156.0,,
1004674,Tariq Mehmood,P00220742,M,36-45,40,1,Lahore,Eastern,Govt,Stationery,3,13151.0,,
1001015,Ayesha Khan,P00342742,F,36-45,40,1,Karachi,Southern,Banking,Games & Toys,1,13151.0,,
1001224,Mehak Noor,P00302942,F,51-55,55,0,Karachi,Southern,Chemical,Books,4,13148.0,,
1004041,Mahnoor Aziz,P00359642,F,18-25,25,0,Faisalabad,Central,Retail,Stationery,4,13148.0,,
1005787,Nadia Aslam,P00051442,F,26-35,28,1,Faisalabad,Central,Govt,Games & Toys,1,13146.0,,
1003313,Yumna Zaidi,P00242742,F,36-45,45,1,Quetta,Western,Chemical,Games & Toys,2,13144.0,,
1001451,Uzma Tariq,P00016742,F,36-45,41,0,Quetta,Western,Media,Games & Toys,2,13143.0,,
1000338,Mahnoor Aziz,P00252042,F,36-45,40,0,Karachi,Southern,IT Sector,Books,4,13140.0,,
1001398,Nauman Ijaz,P00295742,M,55+,90,0,Faisalabad,Central,Automobile,Games & Toys,1,13140.0,,
1001503,Kiran Ashraf,P00000342,F,26-35,35,0,Karachi,Southern,Retail,Games & Toys,3,13139.0,,
1001181,Tuba Anwar,P00319242,F,36-45,44,0,Karachi,Southern,Automobile,Games & Toys,4,13139.0,,
1002559,Eman Suleman,P00223642,F,18-25,21,0,Multan,Central,Hospitality,Stationery,4,13134.0,,
1003491,Tauqeer Nasir,P00207742,M,26-35,34,0,Faisalabad,Central,Media,Stationery,1,13133.0,,
1003032,Eman Suleman,P00329242,F,26-35,27,1,Faisalabad,Central,Aviation,Books,3,13127.0,,
1005916,Yusra Butt,P0097742,F,51-55,55,1,Karachi,Southern,Aviation,Books,1,13120.0,,
1001778,Noor Fatima,P00211542,F,18-25,18,1,Karachi,Southern,Lawyer,Games & Toys,2,13119.0,,
1000347,Zain Abbas,P00106942,M,55+,74,0,Multan,Central,Textile,Games & Toys,2,13114.0,,
1000957,Tuba Anwar,P00329642,F,36-45,41,1,Hyderabad,Southern,Banking,Games & Toys,4,13111.0,,
1003610,Yusra Butt,P00173342,F,18-25,23,1,Quetta,Western,Banking,Games & Toys,2,13109.0,,
1001356,Waseem Akram,P00330642,M,18-25,23,1,Bahawalpur,Central,Govt,Games & Toys,4,13104.0,,
1005788,Hamid Butt,P00066242,M,26-35,29,0,Multan,Central,Lawyer,Stationery,3,13100.0,,
1005974,Vaqar Younis,P00112442,M,26-35,30,0,Islamabad,Northern,Textile,Games & Toys,1,13100.0,,
1005718,Khalid Mehmood,P00034442,M,36-45,36,1,Karachi,Southern,IT Sector,Games & Toys,3,13098.0,,
1003041,Kiran Ashraf,P00355142,F,26-35,33,1,Multan,Central,Media,Stationery,1,13087.0,,
1002841,Rabia Yousaf,P00148342,F,51-55,54,0,Rawalpindi,Northern,Govt,Games & Toys,2,13083.0,,
1003477,Arslan Javed,P00220442,M,51-55,55,1,Islamabad,Northern,Healthcare,Books,4,13083.0,,
1001905,Zaheer Abbas,P00112342,M,36-45,44,0,Hyderabad,Southern,IT Sector,Games & Toys,1,13078.0,,
1003095,Shakeel Ansari,P00347642,M,26-35,26,0,Quetta,Western,IT Sector,Games & Toys,4,13077.0,,
1000757,Nayab Khan,P00034742,F,26-35,35,0,Faisalabad,Central,Govt,Games & Toys,4,13067.0,,
1000586,Yumna Khan,P00184942,F,36-45,45,0,Faisalabad,Central,Banking,Games & Toys,4,13058.0,,
1003129,Jannat Mirza,P00250842,F,26-35,31,1,Quetta,Western,IT Sector,Games & Toys,4,13056.0,,
1002665,Hira Farooq,P00034042,F,36-45,39,1,Islamabad,Northern,Chemical,Games & Toys,4,13055.0,,
1002402,Riaz Hussain,P00193142,M,46-50,46,0,Faisalabad,Central,Retail,Games & Toys,4,13055.0,,
1000731,Yusra Butt,P00317942,F,46-50,50,0,Quetta,Western,Healthcare,Games & Toys,1,13053.0,,
1003679,Sarfaraz Ahmed,P00262642,M,26-35,32,1,Bahawalpur,Central,Aviation,Books,3,13052.0,,
1004112,Fizza Ali,P00124342,F,46-50,49,0,Karachi,Southern,Healthcare,Books,2,13051.0,,
1000770,Kainat Farooq,P0095542,F,18-25,19,1,Faisalabad,Central,Food Processing,Games & Toys,1,13042.0,,
1005184,Zara Noor,P00283142,F,18-25,25,0,Quetta,Western,Chemical,Games & Toys,1,13041.0,,
1004213,Urooj Fatima,P00000642,F,36-45,39,0,Karachi,Southern,Hospitality,Games & Toys,2,13036.0,,
1002088,Areeba Siddiqui,P00264542,F,51-55,52,1,Karachi,Southern,Lawyer,Games & Toys,1,13016.0,,
1001347,Chaudhry Fawad,P00003642,M,18-25,22,1,Sukkur,Southern,Aviation,Games & Toys,1,13012.0,,
1005108,Iqbal Hussain,P00177942,M,26-35,28,0,Islamabad,Northern,Construction,Books,4,12997.0,,
1002418,Oneela Sarwar,P00156142,F,0-17,17,1,Quetta,Western,IT Sector,Games & Toys,4,12994.0,,
1002786,Hoorain Ali,P00181842,F,26-35,27,1,Quetta,Western,Automobile,Games & Toys,3,12989.0,,
1003829,Shafqat Mahmood,P00029342,M,26-35,28,0,Bahawalpur,Central,IT Sector,Games & Toys,2,12987.0,,
1004093,Fabiha Sherazi,P00313342,F,26-35,28,0,Quetta,Western,Lawyer,Games & Toys,3,12984.0,,
1003159,Kashif Malik,P00350442,M,26-35,27,0,Sukkur,Southern,Healthcare,Games & Toys,1,12981.0,,
1003159,Kashif Malik,P00350442,M,26-35,27,0,Quetta,Western,Healthcare,Games & Toys,2,12981.0,,
1001181,Tuba Anwar,P00015542,F,36-45,40,1,Karachi,Southern,Aviation,Books,4,12975.0,,
1006036,Tanveer Ahmad,P00185842,M,26-35,29,0,Karachi,Southern,Aviation,Games & Toys,1,12973.0,,
1000623,Parisa Khan,P00249642,F,26-35,33,0,Gwadar,Western,Agriculture,Games & Toys,3,12971.0,,
1000141,Sobia Nawaz,P00111042,F,36-45,37,0,Faisalabad,Central,Food Processing,Games & Toys,3,12970.0,,
1004408,Riaz Hussain,P00323542,M,46-50,50,0,Bahawalpur,Central,Healthcare,Games & Toys,3,12964.0,,
1001381,Danish Fatima,P00070942,F,18-25,22,0,Multan,Central,Govt,Stationery,3,12962.0,,
1004415,Bakhtawar Bhutto,P00003242,F,18-25,19,0,Sukkur,Southern,Aviation,Games & Toys,1,12960.0,,
1003537,Hafeez Sheikh,P00282042,M,0-17,16,0,Karachi,Southern,IT Sector,Games & Toys,3,12959.0,,
1002296,Sajid Iqbal,P00110542,M,26-35,33,1,Quetta,Western,IT Sector,Games & Toys,4,12957.0,,
1003272,Bisma Khan,P00304642,F,36-45,41,0,Karachi,Southern,Chemical,Games & Toys,2,12953.0,,
1005766,Kiran Ashraf,P00003442,F,55+,78,0,Faisalabad,Central,Chemical,Games & Toys,2,12949.0,,
1001262,Urwa Hocane,P00227842,F,26-35,26,1,Sukkur,Southern,Textile,Tupperware,3,12947.0,,
1003320,Vardah Sheikh,P00058142,F,26-35,28,0,Quetta,Western,Govt,Stationery,1,12944.0,,
1004639,Rabia Yousaf,P00110842,F,36-45,41,0,Faisalabad,Central,Healthcare,Games & Toys,3,12943.0,,
1004829,Dua Fatima,P00247042,F,26-35,32,0,Sukkur,Southern,IT Sector,Tupperware,2,12930.0,,
1003829,Shafqat Mahmood,P00277642,M,26-35,32,0,Bahawalpur,Central,IT Sector,Stationery,2,12930.0,,
1002167,Fakhar Zaman,P00246442,M,26-35,26,1,Islamabad,Northern,Govt,Books,2,12914.0,,
1006010,Kiran Ashraf,P00030942,F,36-45,41,1,Multan,Central,Automobile,Stationery,3,12912.0,,
1001298,Minahil Malik,P00209742,F,36-45,40,1,Islamabad,Northern,Construction,Games & Toys,1,12909.0,,
1000713,Gulshan Ara,P00184942,F,36-45,45,1,Multan,Central,Banking,Footwear & Shoes,3,12904.0,,
1000424,Pakiza Iqbal,P00198142,F,26-35,26,0,Karachi,Southern,Govt,Footwear & Shoes,2,12904.0,,
1000792,Sobia Nawaz,P00307542,F,26-35,28,1,Karachi,Southern,Chemical,Footwear & Shoes,3,12903.0,,
1000881,Ghazala Javed,P00127842,F,18-25,21,0,Multan,Central,Healthcare,Footwear & Shoes,2,12901.0,,
1004021,Danish Qureshi,P00226442,M,51-55,53,0,Gujranwala,Eastern,Construction,Footwear & Shoes,1,12901.0,,
1002173,Ambreen Sheikh,P00169642,F,51-55,52,0,Multan,Central,IT Sector,Footwear & Shoes,4,12899.0,,
1002455,Gulnaz Bano,P00367142,F,36-45,37,1,Karachi,Southern,Textile,Books,1,12899.0,,
1004227,Areeba Siddiqui,P00251342,F,26-35,28,0,Multan,Central,IT Sector,Footwear & Shoes,1,12895.0,,
1005323,Sanam Baloch,P00129442,F,26-35,31,1,Multan,Central,Govt,Footwear & Shoes,2,12895.0,,
1002899,Pariha Chaudhry,P00052842,F,36-45,41,0,Faisalabad,Central,Construction,Footwear & Shoes,4,12893.0,,
1003985,Nashwa Riaz,P00109642,F,46-50,49,0,Quetta,Western,Govt,Games & Toys,2,12892.0,,
1002711,Sami Ullah,P00341442,M,26-35,28,1,Islamabad,Northern,Chemical,Games & Toys,1,12891.0,,
1002023,Danyal Zafar,P00238442,M,18-25,21,1,Multan,Central,Govt,Books,4,12887.0,,
1005113,Sahar Yousaf,P00327742,F,26-35,32,0,Karachi,Southern,Textile,Footwear & Shoes,4,12887.0,,
1005570,Dania Shah,P00075342,F,26-35,35,0,Multan,Central,Agriculture,Footwear & Shoes,4,12886.0,,
1004494,Dania Shah,P00242542,F,46-50,50,0,Gujranwala,Eastern,Govt,Games & Toys,2,12882.0,,
1001490,Habib Jalib,P00088042,M,51-55,51,0,Hyderabad,Southern,Hospitality,Footwear & Shoes,4,12878.0,,
1004344,Palak Khan,P00194142,F,26-35,28,1,Islamabad,Northern,Healthcare,Games & Toys,4,12878.0,,
1003616,Erum Suria,P00121342,F,46-50,48,0,Sukkur,Southern,Retail,Tupperware,4,12878.0,,
1001693,Saima Butt,P00090542,F,26-35,27,0,Bahawalpur,Central,Retail,Footwear & Shoes,4,12878.0,,
1003118,Rabail Malik,P00345742,F,26-35,29,1,Multan,Central,Healthcare,Footwear & Shoes,1,12876.0,,
1000178,Zafar Iqbal,P00103042,M,55+,87,1,Multan,Central,IT Sector,Stationery,3,12876.0,,
1001137,Oneela Sarwar,P00128942,F,18-25,23,1,Faisalabad,Central,Lawyer,Games & Toys,2,12873.0,,
1003693,Dua Fatima,P00268442,F,26-35,30,0,Gujranwala,Eastern,Lawyer,Games & Toys,2,12871.0,,
1001611,Fariha Pervaiz,P00329542,F,26-35,28,0,Karachi,Southern,IT Sector,Footwear & Shoes,4,12870.0,,
1003774,Tehmina Durrani,P00149342,F,26-35,35,0,Karachi,Southern,Lawyer,Games & Toys,4,12870.0,,
1000929,Danish Fatima,P00184442,F,26-35,28,1,Faisalabad,Central,Banking,Games & Toys,1,12869.0,,
1002995,Bushra Sultan,P00020342,F,26-35,31,0,Faisalabad,Central,Media,Games & Toys,2,12869.0,,
1003929,Fariha Pervaiz,P00221842,F,26-35,31,1,Karachi,Southern,Govt,Footwear & Shoes,2,12866.0,,
1000549,Ambreen Sheikh,P00305042,F,26-35,30,0,Karachi,Southern,Lawyer,Footwear & Shoes,2,12865.0,,
1002279,Sundas Khan,P00258742,F,51-55,52,0,Karachi,Southern,IT Sector,Books,1,12865.0,,
1005658,Waqar Younis,P00227942,M,55+,92,0,Karachi,Southern,Aviation,Footwear & Shoes,1,12865.0,,
1003147,Nazia Hassan,P00119742,F,26-35,28,1,Faisalabad,Central,Govt,Footwear & Shoes,4,12864.0,,
1004007,Nadia Aslam,P00015442,F,36-45,44,0,Faisalabad,Central,Govt,Games & Toys,3,12862.0,,
1004183,Zoya Nasir,P00031042,F,26-35,32,0,Gujranwala,Eastern,Healthcare,Games & Toys,4,12861.0,,
1003688,Haris Bashir,P00286842,M,18-25,20,0,Multan,Central,Banking,Stationery,2,12858.0,,
1004345,Junaid Baig,P00207942,M,26-35,26,0,Quetta,Western,IT Sector,Books,3,12857.0,,
1004543,Talha Rashid,P00125342,M,26-35,35,0,Faisalabad,Central,Govt,Footwear & Shoes,3,12857.0,,
1001861,Zainab Bibi,P00233342,F,51-55,54,1,Quetta,Western,Construction,Games & Toys,2,12856.0,,
1000402,Quratulain Fatima,P00008042,F,26-35,32,0,Lahore,Eastern,Automobile,Games & Toys,4,12854.0,,
1000850,Ismail Sheikh,P00086842,M,36-45,37,1,Quetta,Western,Aviation,Footwear & Shoes,3,12851.0,,
1001406,Komal Aslam,P00025642,F,26-35,35,0,Multan,Central,Banking,Footwear & Shoes,4,12849.0,,
1002665,Hira Farooq,P00086042,F,36-45,45,0,Karachi,Southern,Aviation,Footwear & Shoes,1,12847.0,,
1000264,Bisma Khan,P00182442,F,36-45,38,1,Multan,Central,Chemical,Footwear & Shoes,3,12846.0,,
1001491,Raabia Yousaf,P00129642,F,18-25,23,1,Quetta,Western,IT Sector,Games & Toys,4,12845.0,,
1006000,Samina Peerzada,P00220742,F,46-50,46,0,Gujranwala,Eastern,Food Processing,Games & Toys,4,12844.0,,
1002655,Laraib Abbas,P00317942,F,36-45,40,0,Karachi,Southern,IT Sector,Footwear & Shoes,1,12844.0,,
1005898,Naeem Akhtar,P00238442,M,18-25,24,0,Peshawar,Northern,Govt,Books,1,12844.0,,
1000008,Palak Khan,P00297042,F,26-35,29,0,Multan,Central,Food Processing,Footwear & Shoes,3,12837.0,,
1001483,Tuba Anwar,P00237542,F,18-25,24,0,Multan,Central,Chemical,Footwear & Shoes,2,12835.0,,
1001742,Jamshed Dasti,P00323942,M,26-35,33,0,Karachi,Southern,Lawyer,Footwear & Shoes,2,12835.0,,
1000786,Ozma Farooq,P00363242,F,26-35,31,0,Quetta,Western,Aviation,Footwear & Shoes,2,12834.0,,
1005299,Maheen Khan,P00237542,F,26-35,35,0,Multan,Central,Banking,Footwear & Shoes,1,12833.0,,
1000424,Pakiza Iqbal,P00345642,F,26-35,26,1,Sukkur,Southern,Aviation,Footwear & Shoes,4,12831.0,,
1002223,Nadir Shah,P00195942,M,26-35,26,0,Islamabad,Northern,Aviation,Footwear & Shoes,2,12828.0,,
1003618,Saad Bin Zafar,P00209642,M,18-25,19,0,Multan,Central,Aviation,Footwear & Shoes,1,12826.0,,
1004710,Vaqar Younis,P00272042,M,36-45,38,0,Sukkur,Southern,Healthcare,Footwear & Shoes,3,12823.0,,
1003778,Minahil Malik,P00307642,F,26-35,31,0,Bahawalpur,Central,Healthcare,Footwear & Shoes,1,12823.0,,
1000949,Samina Peerzada,P00082342,F,51-55,51,1,Karachi,Southern,IT Sector,Footwear & Shoes,3,12820.0,,
1000707,Urwa Hocane,P00062842,F,36-45,36,1,Quetta,Western,Banking,Footwear & Shoes,3,12818.0,,
1003547,Sahar Yousaf,P00184142,F,36-45,38,0,Sahiwal,Central,IT Sector,Tupperware,4,12817.0,,
1001150,Iftikhar Ahmed,P00159642,M,26-35,28,1,Sahiwal,Central,IT Sector,Games & Toys,1,12816.0,,
1000157,Nasir Jamal,P00086142,M,36-45,37,1,Islamabad,Northern,Govt,Footwear & Shoes,4,12815.0,,
1001523,Zara Noor,P00003442,F,26-35,29,0,Faisalabad,Central,Construction,Footwear & Shoes,2,12815.0,,
1003648,Sohail Aslam,P00050142,M,18-25,25,1,Islamabad,Northern,IT Sector,Books,4,12811.0,,
1000754,Maheen Khan,P00156742,F,36-45,39,1,Multan,Central,Healthcare,Footwear & Shoes,4,12809.0,,
1002078,Hoorain Ali,P00041542,F,18-25,22,0,Multan,Central,Banking,Stationery,1,12806.0,,
1003701,Areeba Siddiqui,P00237542,F,36-45,42,1,Karachi,Southern,IT Sector,Games & Toys,2,12802.0,,
1002826,Urwa Hocane,P00362342,F,36-45,37,0,Multan,Central,Agriculture,Footwear & Shoes,4,12799.0,,
1001824,Shan Masood,P00110942,M,18-25,18,1,Karachi,Southern,Agriculture,Tupperware,4,12799.0,,
1001639,Sobia Nawaz,P00016042,F,26-35,35,1,Multan,Central,Construction,Footwear & Shoes,4,12797.0,,
